Gäst,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-02-25 09:51:33,create,2 - uppgift 4,3,,,6,,,1m 20.7s
2021-02-25 09:51:31,create,2 - uppgift 6,0,,,0,,,0m 0.9s
2021-02-25 09:48:24,create,2 - uppgift 6,8,,,16,,,3m 5.9s
2021-02-25 09:48:13,create,2 - uppgift 6,0,,,0,,,0m 6.7s
2021-02-25 09:46:15,create,2 - uppgift 6,5,,,10,,,1m 57.4s
2021-02-25 09:42:12,create,2 - uppgift 2,12,,,24,,,4m 1.3s
2021-02-25 09:42:10,create,2 - uppgift 1,0,,,0,,,0m 0.9s
2021-02-25 09:41:53,create,2 - uppgift 5,1,,,2,,,0m 14.5s
2021-02-25 09:41:11,create,2 - uppgift 5,1,,,2,,,0m 41.2s
2021-02-25 09:40:27,create,2 - uppgift 5,2,,,4,,,0m 39.0s
2021-02-25 09:40:26,create,2 - uppgift 1,0,,,0,,,0m 0.8s
2021-02-25 09:38:46,create,2 - uppgift 4,4,,,8,,,1m 38.9s
2021-02-25 09:38:43,create,2 - uppgift 3,0,,,0,,,0m 1.0s
2021-02-25 09:38:41,create,2 - uppgift 6,0,,,0,,,0m 0.9s
2021-02-25 09:37:55,create,2 - uppgift 5,2,,,4,,,0m 44.2s
2021-02-25 09:34:46,create,2 - uppgift 5,8,,,16,,,2m 24.0s
2021-02-25 09:34:00,create,2 - uppgift 1,2,,,4,,,0m 44.5s
2021-02-25 09:33:37,create,2 - uppgift 6,1,,,2,,,0m 21.9s
2021-02-23 08:59:04,create,2 - uppgift 6,2,,,4,,,1m 16.5s
2021-02-23 08:57:19,create,2 - uppgift 6,5,,,10,,,1m 44.5s
2021-02-23 08:56:54,create,2 - uppgift 5,1,,,2,,,0m 23.3s
2021-02-23 08:56:20,create,2 - uppgift 5,2,,,4,,,0m 33.1s
2021-02-23 08:56:17,create,2 - uppgift 1,0,,,0,,,0m 1.5s
2021-02-23 08:55:52,create,2 - uppgift 6,0,,,0,,,0m 11.1s
2021-02-23 08:55:03,create,2 - uppgift 5,2,,,4,,,0m 47.0s
2021-02-23 08:54:59,create,2 - uppgift 4,0,,,0,,,0m 2.2s
2021-02-23 08:53:49,create,2 - uppgift 5,3,,,6,,,1m 9.3s
2021-02-23 08:52:51,create,2 - uppgift 5,3,,,6,,,0m 52.8s
2021-02-23 08:50:40,create,2 - uppgift 5,4,,,8,,,2m 7.5s
2021-02-23 08:49:05,create,2 - uppgift 6,5,,,10,,,1m 34.3s
2021-02-23 08:44:58,create,2 - uppgift 6,11,,,22,,,4m 5.3s
2021-02-23 08:44:54,create,2 - uppgift 4,0,,,0,,,0m 1.2s
2021-02-23 08:40:39,create,2 - uppgift 3,15,,,30,,,4m 12.2s
2021-02-23 08:38:32,create,2 - uppgift 2,6,,,12,,,2m 2.5s
2021-02-23 08:36:45,create,2 - uppgift 2,5,,,10,,,1m 46.4s
2021-02-23 08:35:27,create,2 - uppgift 1,5,,,10,,,1m 17.6s
2021-02-23 08:35:24,create,1 - uppgift 7,0,,,0,,,0m 0.9s
2021-02-23 08:35:20,create,1 - uppgift 3,0,,,0,,,0m 2.1s
2021-02-23 08:35:16,create,1 - uppgift 2,0,,,0,,,0m 0.9s
2021-02-23 08:35:14,create,1 - uppgift 2,0,,,0,,,0m 1.3s
2021-02-23 08:34:40,create,1 - uppgift 7,2,,,2,,,0m 33.3s
2021-02-16 13:53:19,create,2 - uppgift 2,0,,,0,,,0m 3.3s
2021-02-16 13:44:42,create,2 - uppgift 2,23,,,46,,,8m 33.5s
2021-02-16 13:43:00,create,2 - uppgift 1,6,,,12,,,1m 40.4s
2021-02-16 13:42:56,create,1 - uppgift 7,0,,,0,,,0m 2.1s
2021-02-16 13:42:15,create,1 - uppgift 2,1,,,1,,,0m 39.4s
2021-02-16 13:41:05,create,1 - uppgift 1,4,,,4,,,1m 8.7s
2021-02-12 14:55:15,create,2 - uppgift 2,1,,,2,,,0m 16.6s
2021-02-11 09:53:46,create,1 - uppgift 1,0,,,0,,,0m 12.1s
2021-02-11 09:53:42,create,1 - uppgift 1,0,,,0,,,0m 2.7s
2021-02-11 09:52:16,create,1 - uppgift 1,5,,,5,,,1m 24.8s
2021-02-11 09:51:04,create,1 - uppgift 2,3,,,3,,,1m 7.1s
2021-02-11 09:51:02,create,1 - uppgift 1,0,,,0,,,0m 0.9s
2021-02-11 09:51:00,create,1 - uppgift 2,0,,,0,,,0m 1.4s
2021-02-11 09:48:27,create,1 - uppgift 1,4,,,4,,,2m 30.3s
2021-02-11 09:41:18,create,1 - uppgift 1,1,,,1,,,0m 15.0s
2021-02-10 10:12:11,create,1 - uppgift 3,0,,,0,,,0m 0.8s
2021-02-10 10:12:08,create,1 - uppgift 5,0,,,0,,,0m 1.4s
2021-02-10 10:09:18,create,1 - uppgift 4,11,,,11,,,2m 48.6s
2021-02-10 10:09:14,create,1 - uppgift 5,0,,,0,,,0m 1.2s
2021-02-10 10:08:22,create,1 - uppgift 3,4,,,4,,,0m 49.8s
2021-02-10 10:06:20,create,1 - uppgift 2,10,,,10,,,1m 59.5s
2021-02-10 10:05:21,create,1 - uppgift 1,4,,,4,,,0m 58.0s
2021-02-03 10:14:53,create,2 - uppgift 1,4,,,8,,,2m 25.0s
2021-02-03 10:12:56,create,2 - uppgift 1,5,,,10,,,1m 51.5s
2021-02-03 10:12:53,create,2 - uppgift 1,0,,,0,,,0m 0.8s
2021-02-03 10:11:10,create,1 - uppgift 7,7,,,7,,,1m 38.4s
2021-02-03 10:08:41,create,1 - uppgift 6,11,,,11,,,2m 27.7s
2021-02-03 10:01:29,create,1 - uppgift 7,28,,,28,,,7m 10.4s
2021-02-03 10:00:07,create,1 - uppgift 1,4,,,4,,,1m 16.7s
2021-01-28 09:39:38,create,1 - uppgift 2,0,,,0,,,0m 1.4s
2021-01-28 09:38:21,create,1 - uppgift 2,5,,,5,,,1m 13.9s
2021-01-28 09:38:11,create,1 - uppgift 7,1,,,1,,,0m 9.2s
2021-01-28 09:31:06,create,1 - uppgift 5,18,,,18,,,4m 33.6s
2021-01-26 13:35:42,create,1 - uppgift 1,0,,,0,,,0m 31.4s
2021-01-26 13:35:37,create,1 - uppgift 4,0,,,0,,,0m 2.9s
2021-01-26 08:44:55,create,1 - uppgift 6,16,,,16,,,5m 14.1s
2021-01-26 08:38:37,create,1 - uppgift 5,18,,,18,,,6m 15.6s
2021-01-26 08:35:52,create,1 - uppgift 2,7,,,7,,,2m 39.2s
2021-01-26 08:33:37,create,1 - uppgift 1,5,,,5,,,2m 14.0s
2021-01-20 10:21:47,create,1 - uppgift 6,4,,,4,,,2m 3.7s
2021-01-20 10:19:10,create,1 - uppgift 4,4,,,4,,,2m 33.1s
2021-01-20 10:17:10,create,1 - uppgift 1,3,,,3,,,1m 58.6s
2021-01-20 10:16:45,create,1 - uppgift 4,1,,,1,,,0m 23.9s
2021-01-20 10:16:39,create,1 - uppgift 6,0,,,0,,,0m 0.8s
2021-01-20 10:10:37,create,1 - uppgift 4,14,,,14,,,5m 59.9s
2021-01-20 10:09:17,create,1 - uppgift 3,3,,,3,,,1m 14.7s
2021-01-20 10:09:15,create,1 - uppgift 4,0,,,0,,,0m 1.2s
2021-01-20 10:07:07,create,1 - uppgift 3,8,,,8,,,2m 6.8s
2021-01-20 10:04:21,create,1 - uppgift 2,7,,,7,,,2m 42.2s
2021-01-20 10:00:09,create,1 - uppgift 1,9,,,9,,,4m 7.5s
2021-01-18 10:47:17,create,1 - uppgift 1,0,,,0,,,0m 2.2s
2021-01-18 10:20:28,create,1 - uppgift 2,1,,,1,,,0m 10.8s
2021-01-18 10:20:16,create,1 - uppgift 2,0,,,0,,,0m 7.8s
2021-01-18 10:19:43,create,1 - uppgift 1,2,,,2,,,0m 30.2s
2020-12-09 14:21:44,create,5 - uppgift 5,0,,,0,,,11m 32.4s
